view,kind,metric,layer,head,value,count
post_rope,q,topk_neighbor_16,12,6,0.8039033710956573,8192
post_rope,q,topk_neighbor_32,12,6,0.7793642282485962,16384
post_rope,q,topk_neighbor_64,12,6,0.7501981258392334,32768
post_rope,q,topk_neighbor_16,12,7,0.7901467084884644,8192
post_rope,q,topk_neighbor_32,12,7,0.7684467434883118,16384
post_rope,q,topk_neighbor_64,12,7,0.7431151866912842,32768
post_rope,q,topk_neighbor_16,12,8,0.8328443765640259,8192
post_rope,q,topk_neighbor_32,12,8,0.8131752908229828,16384
post_rope,q,topk_neighbor_64,12,8,0.7899388372898102,32768
post_rope,q,topk_neighbor_16,12,9,0.7949313521385193,8192
post_rope,q,topk_neighbor_32,12,9,0.7778943181037903,16384
post_rope,q,topk_neighbor_64,12,9,0.7582612037658691,32768
post_rope,q,topk_neighbor_16,12,10,0.8515549302101135,8192
post_rope,q,topk_neighbor_32,12,10,0.8320845663547516,16384
post_rope,q,topk_neighbor_64,12,10,0.806622713804245,32768
post_rope,q,topk_neighbor_16,12,11,0.8541683554649353,8192
post_rope,q,topk_neighbor_32,12,11,0.8293176889419556,16384
post_rope,q,topk_neighbor_64,12,11,0.7982231676578522,32768
post_rope,q,topk_neighbor_16,12,12,0.8539492785930634,8192
post_rope,q,topk_neighbor_32,12,12,0.8341026902198792,16384
post_rope,q,topk_neighbor_64,12,12,0.8092662692070007,32768
post_rope,q,topk_neighbor_16,12,13,0.8117047548294067,8192
post_rope,q,topk_neighbor_32,12,13,0.7900410592556,16384
post_rope,q,topk_neighbor_64,12,13,0.7647487223148346,32768
post_rope,q,topk_neighbor_16,12,14,0.8047070503234863,8192
post_rope,q,topk_neighbor_32,12,14,0.7810981571674347,16384
post_rope,q,topk_neighbor_64,12,14,0.7522329092025757,32768
post_rope,q,topk_neighbor_16,12,15,0.8326629102230072,8192
post_rope,q,topk_neighbor_32,12,15,0.8122611939907074,16384
post_rope,q,topk_neighbor_64,12,15,0.7871106863021851,32768
post_rope,q,topk_neighbor_16,12,16,0.8088267147541046,8192
post_rope,q,topk_neighbor_32,12,16,0.7903266549110413,16384
post_rope,q,topk_neighbor_64,12,16,0.7688908278942108,32768
post_rope,q,topk_neighbor_16,12,17,0.8197171688079834,8192
post_rope,q,topk_neighbor_32,12,17,0.8031656444072723,16384
post_rope,q,topk_neighbor_64,12,17,0.7838131487369537,32768
post_rope,q,topk_neighbor_16,12,18,0.7884756922721863,8192
post_rope,q,topk_neighbor_32,12,18,0.7619169652462006,16384
post_rope,q,topk_neighbor_64,12,18,0.7292176485061646,32768
post_rope,q,topk_neighbor_16,12,19,0.8233271241188049,8192
post_rope,q,topk_neighbor_32,12,19,0.8048081994056702,16384
post_rope,q,topk_neighbor_64,12,19,0.7828725278377533,32768
post_rope,q,topk_neighbor_16,12,20,0.8055771589279175,8192
post_rope,q,topk_neighbor_32,12,20,0.7866142690181732,16384
post_rope,q,topk_neighbor_64,12,20,0.7645854949951172,32768
post_rope,q,topk_neighbor_16,12,21,0.8386486768722534,8192
post_rope,q,topk_neighbor_32,12,21,0.8232720494270325,16384
post_rope,q,topk_neighbor_64,12,21,0.8055776953697205,32768
post_rope,q,topk_neighbor_16,12,22,0.8819693326950073,8192
post_rope,q,topk_neighbor_32,12,22,0.8691225051879883,16384
post_rope,q,topk_neighbor_64,12,22,0.854027658700943,32768
post_rope,q,topk_neighbor_16,12,23,0.8711405098438263,8192
post_rope,q,topk_neighbor_32,12,23,0.857438325881958,16384
post_rope,q,topk_neighbor_64,12,23,0.8417205810546875,32768
post_rope,q,topk_neighbor_16,12,24,0.8542440235614777,8192
post_rope,q,topk_neighbor_32,12,24,0.8399170637130737,16384
post_rope,q,topk_neighbor_64,12,24,0.8229040503501892,32768
post_rope,q,topk_neighbor_16,12,25,0.8813825249671936,8192
post_rope,q,topk_neighbor_32,12,25,0.8676510453224182,16384
post_rope,q,topk_neighbor_64,12,25,0.8514383733272552,32768
post_rope,q,topk_neighbor_16,12,26,0.8804427087306976,8192
post_rope,q,topk_neighbor_32,12,26,0.8714600503444672,16384
post_rope,q,topk_neighbor_64,12,26,0.8612287640571594,32768
post_rope,q,topk_neighbor_16,12,27,0.877338707447052,8192
post_rope,q,topk_neighbor_32,12,27,0.8654464483261108,16384
post_rope,q,topk_neighbor_64,12,27,0.851673424243927,32768
post_rope,q,topk_neighbor_16,13,0,0.8144560754299164,8192
post_rope,q,topk_neighbor_32,13,0,0.790281355381012,16384
post_rope,q,topk_neighbor_64,13,0,0.759699136018753,32768
post_rope,q,topk_neighbor_16,13,1,0.8034925758838654,8192
post_rope,q,topk_neighbor_32,13,1,0.777814507484436,16384
post_rope,q,topk_neighbor_64,13,1,0.7470094859600067,32768
post_rope,q,topk_neighbor_16,13,2,0.7842203080654144,8192
post_rope,q,topk_neighbor_32,13,2,0.7680865228176117,16384
post_rope,q,topk_neighbor_64,13,2,0.7483014464378357,32768
post_rope,q,topk_neighbor_16,13,3,0.831194281578064,8192
post_rope,q,topk_neighbor_32,13,3,0.8091629445552826,16384
post_rope,q,topk_neighbor_64,13,3,0.7821507155895233,32768
post_rope,q,topk_neighbor_16,13,4,0.8188628256320953,8192
post_rope,q,topk_neighbor_32,13,4,0.7949967086315155,16384
post_rope,q,topk_neighbor_64,13,4,0.7647472023963928,32768
post_rope,q,topk_neighbor_16,13,5,0.82071253657341,8192
post_rope,q,topk_neighbor_32,13,5,0.800711065530777,16384
post_rope,q,topk_neighbor_64,13,5,0.7765269577503204,32768
post_rope,q,topk_neighbor_16,13,6,0.8310720324516296,8192
post_rope,q,topk_neighbor_32,13,6,0.8058054745197296,16384
post_rope,q,topk_neighbor_64,13,6,0.7752930819988251,32768
post_rope,q,topk_neighbor_16,13,7,0.922225832939148,8192
post_rope,q,topk_neighbor_32,13,7,0.9046928286552429,16384
post_rope,q,topk_neighbor_64,13,7,0.8789609670639038,32768
post_rope,q,topk_neighbor_16,13,8,0.7709821462631226,8192
post_rope,q,topk_neighbor_32,13,8,0.7519175112247467,16384
post_rope,q,topk_neighbor_64,13,8,0.728427529335022,32768
post_rope,q,topk_neighbor_16,13,9,0.8320358395576477,8192
post_rope,q,topk_neighbor_32,13,9,0.803106814622879,16384
post_rope,q,topk_neighbor_64,13,9,0.7701953649520874,32768
post_rope,q,topk_neighbor_16,13,10,0.810550332069397,8192
post_rope,q,topk_neighbor_32,13,10,0.789562851190567,16384
post_rope,q,topk_neighbor_64,13,10,0.7652998864650726,32768
post_rope,q,topk_neighbor_16,13,11,0.7718460559844971,8192
post_rope,q,topk_neighbor_32,13,11,0.7457192838191986,16384
post_rope,q,topk_neighbor_64,13,11,0.7151988446712494,32768
post_rope,q,topk_neighbor_16,13,12,0.8071488440036774,8192
post_rope,q,topk_neighbor_32,13,12,0.7903129756450653,16384
post_rope,q,topk_neighbor_64,13,12,0.7709731161594391,32768
post_rope,q,topk_neighbor_16,13,13,0.7901883721351624,8192
post_rope,q,topk_neighbor_32,13,13,0.7632081210613251,16384
post_rope,q,topk_neighbor_64,13,13,0.7275964021682739,32768
post_rope,q,topk_neighbor_16,13,14,0.8108484148979187,8192
post_rope,q,topk_neighbor_32,13,14,0.7862437963485718,16384
post_rope,q,topk_neighbor_64,13,14,0.7537094950675964,32768
post_rope,q,topk_neighbor_16,13,15,0.8151289522647858,8192
post_rope,q,topk_neighbor_32,13,15,0.7890022099018097,16384
post_rope,q,topk_neighbor_64,13,15,0.7549073994159698,32768
post_rope,q,topk_neighbor_16,13,16,0.8000549972057343,8192
post_rope,q,topk_neighbor_32,13,16,0.7727870047092438,16384
post_rope,q,topk_neighbor_64,13,16,0.7382054924964905,32768
post_rope,q,topk_neighbor_16,13,17,0.8272158205509186,8192
post_rope,q,topk_neighbor_32,13,17,0.8046947717666626,16384
post_rope,q,topk_neighbor_64,13,17,0.7760728299617767,32768
post_rope,q,topk_neighbor_16,13,18,0.7645795345306396,8192
post_rope,q,topk_neighbor_32,13,18,0.7414352595806122,16384
post_rope,q,topk_neighbor_64,13,18,0.7143510580062866,32768
post_rope,q,topk_neighbor_16,13,19,0.8161706924438477,8192
post_rope,q,topk_neighbor_32,13,19,0.7921638786792755,16384
post_rope,q,topk_neighbor_64,13,19,0.7614116966724396,32768
post_rope,q,topk_neighbor_16,13,20,0.7835896015167236,8192
post_rope,q,topk_neighbor_32,13,20,0.7578159272670746,16384
post_rope,q,topk_neighbor_64,13,20,0.7268723845481873,32768
post_rope,q,topk_neighbor_16,13,21,0.8316934108734131,8192
post_rope,q,topk_neighbor_32,13,21,0.808911919593811,16384
post_rope,q,topk_neighbor_64,13,21,0.7804341912269592,32768
post_rope,q,topk_neighbor_16,13,22,0.8082017004489899,8192
post_rope,q,topk_neighbor_32,13,22,0.7864902019500732,16384
post_rope,q,topk_neighbor_64,13,22,0.7603113353252411,32768
post_rope,q,topk_neighbor_16,13,23,0.8119255006313324,8192
post_rope,q,topk_neighbor_32,13,23,0.7890795767307281,16384
post_rope,q,topk_neighbor_64,13,23,0.7615747451782227,32768
post_rope,q,topk_neighbor_16,13,24,0.8094812333583832,8192
post_rope,q,topk_neighbor_32,13,24,0.7862148880958557,16384
post_rope,q,topk_neighbor_64,13,24,0.7575102150440216,32768
post_rope,q,topk_neighbor_16,13,25,0.7708658277988434,8192
post_rope,q,topk_neighbor_32,13,25,0.7469836473464966,16384
post_rope,q,topk_neighbor_64,13,25,0.7186402678489685,32768
post_rope,q,topk_neighbor_16,13,26,0.7981567084789276,8192
post_rope,q,topk_neighbor_32,13,26,0.7750437557697296,16384
post_rope,q,topk_neighbor_64,13,26,0.7466227114200592,32768
post_rope,q,topk_neighbor_16,13,27,0.8223641812801361,8192
post_rope,q,topk_neighbor_32,13,27,0.8004255592823029,16384
post_rope,q,topk_neighbor_64,13,27,0.7712466716766357,32768
post_rope,q,topk_neighbor_16,14,0,0.8045115172863007,8192
post_rope,q,topk_neighbor_32,14,0,0.7853142321109772,16384
post_rope,q,topk_neighbor_64,14,0,0.7633732259273529,32768
post_rope,q,topk_neighbor_16,14,1,0.7709704339504242,8192
post_rope,q,topk_neighbor_32,14,1,0.7496566474437714,16384
post_rope,q,topk_neighbor_64,14,1,0.7254083156585693,32768
post_rope,q,topk_neighbor_16,14,2,0.7789546251296997,8192
post_rope,q,topk_neighbor_32,14,2,0.7556862831115723,16384
post_rope,q,topk_neighbor_64,14,2,0.7279592454433441,32768
post_rope,q,topk_neighbor_16,14,3,0.8102486729621887,8192
post_rope,q,topk_neighbor_32,14,3,0.7890965044498444,16384
post_rope,q,topk_neighbor_64,14,3,0.7647490799427032,32768
post_rope,q,topk_neighbor_16,14,4,0.8430453240871429,8192
post_rope,q,topk_neighbor_32,14,4,0.8261544108390808,16384
post_rope,q,topk_neighbor_64,14,4,0.8067770004272461,32768
post_rope,q,topk_neighbor_16,14,5,0.8702504932880402,8192
post_rope,q,topk_neighbor_32,14,5,0.8561393916606903,16384
post_rope,q,topk_neighbor_64,14,5,0.8398845493793488,32768
post_rope,q,topk_neighbor_16,14,6,0.8028447926044464,8192
post_rope,q,topk_neighbor_32,14,6,0.783003181219101,16384
post_rope,q,topk_neighbor_64,14,6,0.7600134313106537,32768
post_rope,q,topk_neighbor_16,14,7,0.833124041557312,8192
post_rope,q,topk_neighbor_32,14,7,0.8144372999668121,16384
post_rope,q,topk_neighbor_64,14,7,0.7924493253231049,32768
post_rope,q,topk_neighbor_16,14,8,0.7879337072372437,8192
post_rope,q,topk_neighbor_32,14,8,0.7607434093952179,16384
post_rope,q,topk_neighbor_64,14,8,0.7296182513237,32768
post_rope,q,topk_neighbor_16,14,9,0.8207410573959351,8192
post_rope,q,topk_neighbor_32,14,9,0.7962728142738342,16384
post_rope,q,topk_neighbor_64,14,9,0.7652607262134552,32768
post_rope,q,topk_neighbor_16,14,10,0.8011229634284973,8192
post_rope,q,topk_neighbor_32,14,10,0.7727927267551422,16384
post_rope,q,topk_neighbor_64,14,10,0.7380976378917694,32768
post_rope,q,topk_neighbor_16,14,11,0.8121129870414734,8192
post_rope,q,topk_neighbor_32,14,11,0.7902355194091797,16384
post_rope,q,topk_neighbor_64,14,11,0.7646892368793488,32768
post_rope,q,topk_neighbor_16,14,12,0.781169593334198,8192
post_rope,q,topk_neighbor_32,14,12,0.7543826103210449,16384
post_rope,q,topk_neighbor_64,14,12,0.725062370300293,32768
post_rope,q,topk_neighbor_16,14,13,0.7147139012813568,8192
post_rope,q,topk_neighbor_32,14,13,0.6757720112800598,16384
post_rope,q,topk_neighbor_64,14,13,0.6362271904945374,32768
post_rope,q,topk_neighbor_16,14,14,0.7965402603149414,8192
post_rope,q,topk_neighbor_32,14,14,0.7722041010856628,16384
post_rope,q,topk_neighbor_64,14,14,0.7431877851486206,32768
post_rope,q,topk_neighbor_16,14,15,0.791403591632843,8192
post_rope,q,topk_neighbor_32,14,15,0.7697992324829102,16384
post_rope,q,topk_neighbor_64,14,15,0.7443612813949585,32768
post_rope,q,topk_neighbor_16,14,16,0.814891517162323,8192
post_rope,q,topk_neighbor_32,14,16,0.7928787469863892,16384
post_rope,q,topk_neighbor_64,14,16,0.765784740447998,32768
post_rope,q,topk_neighbor_16,14,17,0.7627347111701965,8192
post_rope,q,topk_neighbor_32,14,17,0.7355419397354126,16384
post_rope,q,topk_neighbor_64,14,17,0.702707052230835,32768
post_rope,q,topk_neighbor_16,14,18,0.7846569716930389,8192
post_rope,q,topk_neighbor_32,14,18,0.7631499469280243,16384
post_rope,q,topk_neighbor_64,14,18,0.737624317407608,32768
post_rope,q,topk_neighbor_16,14,19,0.7929451763629913,8192
post_rope,q,topk_neighbor_32,14,19,0.7679168879985809,16384
post_rope,q,topk_neighbor_64,14,19,0.7379201352596283,32768
post_rope,q,topk_neighbor_16,14,20,0.8145751059055328,8192
post_rope,q,topk_neighbor_32,14,20,0.7962386310100555,16384
post_rope,q,topk_neighbor_64,14,20,0.774694949388504,32768
post_rope,q,topk_neighbor_16,14,21,0.8754416704177856,8192
post_rope,q,topk_neighbor_32,14,21,0.857112318277359,16384
post_rope,q,topk_neighbor_64,14,21,0.8324979841709137,32768
post_rope,q,topk_neighbor_16,14,22,0.8163761496543884,8192
post_rope,q,topk_neighbor_32,14,22,0.7966968715190887,16384
post_rope,q,topk_neighbor_64,14,22,0.7725632190704346,32768
post_rope,q,topk_neighbor_16,14,23,0.8085865378379822,8192
post_rope,q,topk_neighbor_32,14,23,0.7878318727016449,16384
post_rope,q,topk_neighbor_64,14,23,0.7637787461280823,32768
post_rope,q,topk_neighbor_16,14,24,0.8640841841697693,8192
post_rope,q,topk_neighbor_32,14,24,0.8461582064628601,16384
post_rope,q,topk_neighbor_64,14,24,0.8236982822418213,32768
post_rope,q,topk_neighbor_16,14,25,0.7574445009231567,8192
post_rope,q,topk_neighbor_32,14,25,0.7337292432785034,16384
post_rope,q,topk_neighbor_64,14,25,0.7014988660812378,32768
post_rope,q,topk_neighbor_16,14,26,0.8143463730812073,8192
post_rope,q,topk_neighbor_32,14,26,0.7878028452396393,16384
post_rope,q,topk_neighbor_64,14,26,0.7540173828601837,32768
post_rope,q,topk_neighbor_16,14,27,0.8185349702835083,8192
post_rope,q,topk_neighbor_32,14,27,0.7967080473899841,16384
post_rope,q,topk_neighbor_64,14,27,0.7702437937259674,32768
post_rope,q,topk_neighbor_16,15,0,0.7682916224002838,8192
post_rope,q,topk_neighbor_32,15,0,0.7472016513347626,16384
post_rope,q,topk_neighbor_64,15,0,0.7237855494022369,32768
post_rope,q,topk_neighbor_16,15,1,0.8023171424865723,8192
post_rope,q,topk_neighbor_32,15,1,0.7821685075759888,16384
post_rope,q,topk_neighbor_64,15,1,0.7596985399723053,32768
post_rope,q,topk_neighbor_16,15,2,0.8496834933757782,8192
post_rope,q,topk_neighbor_32,15,2,0.8289906978607178,16384
post_rope,q,topk_neighbor_64,15,2,0.8029000461101532,32768
post_rope,q,topk_neighbor_16,15,3,0.8284682631492615,8192
post_rope,q,topk_neighbor_32,15,3,0.8044568002223969,16384
post_rope,q,topk_neighbor_64,15,3,0.7782002389431,32768
post_rope,q,topk_neighbor_16,15,4,0.8500310182571411,8192
post_rope,q,topk_neighbor_32,15,4,0.8310542702674866,16384
post_rope,q,topk_neighbor_64,15,4,0.8088228404521942,32768
post_rope,q,topk_neighbor_16,15,5,0.7530502080917358,8192
post_rope,q,topk_neighbor_32,15,5,0.7292231321334839,16384
post_rope,q,topk_neighbor_64,15,5,0.7021858990192413,32768
post_rope,q,topk_neighbor_16,15,6,0.8046153783798218,8192
post_rope,q,topk_neighbor_32,15,6,0.7814639806747437,16384
post_rope,q,topk_neighbor_64,15,6,0.7552986145019531,32768
post_rope,q,topk_neighbor_16,15,7,0.8275426626205444,8192
post_rope,q,topk_neighbor_32,15,7,0.8062215745449066,16384
post_rope,q,topk_neighbor_64,15,7,0.7832280099391937,32768
post_rope,q,topk_neighbor_16,15,8,0.8226834833621979,8192
post_rope,q,topk_neighbor_32,15,8,0.8045458793640137,16384
post_rope,q,topk_neighbor_64,15,8,0.7833631038665771,32768
post_rope,q,topk_neighbor_16,15,9,0.8005743622779846,8192
post_rope,q,topk_neighbor_32,15,9,0.7831169962882996,16384
post_rope,q,topk_neighbor_64,15,9,0.7617208361625671,32768
post_rope,q,topk_neighbor_16,15,10,0.9184861481189728,8192
post_rope,q,topk_neighbor_32,15,10,0.9027782678604126,16384
post_rope,q,topk_neighbor_64,15,10,0.8834756314754486,32768
post_rope,q,topk_neighbor_16,15,11,0.835684061050415,8192
post_rope,q,topk_neighbor_32,15,11,0.8153811991214752,16384
post_rope,q,topk_neighbor_64,15,11,0.7876668572425842,32768
post_rope,q,topk_neighbor_16,15,12,0.814537763595581,8192
post_rope,q,topk_neighbor_32,15,12,0.796625554561615,16384
post_rope,q,topk_neighbor_64,15,12,0.7742354273796082,32768
post_rope,q,topk_neighbor_16,15,13,0.8312355279922485,8192
post_rope,q,topk_neighbor_32,15,13,0.8136837780475616,16384
post_rope,q,topk_neighbor_64,15,13,0.7933023273944855,32768
post_rope,q,topk_neighbor_16,15,14,0.7951857149600983,8192
post_rope,q,topk_neighbor_32,15,14,0.7706260979175568,16384
post_rope,q,topk_neighbor_64,15,14,0.742232084274292,32768
post_rope,q,topk_neighbor_16,15,15,0.7560428380966187,8192
post_rope,q,topk_neighbor_32,15,15,0.7348020672798157,16384
post_rope,q,topk_neighbor_64,15,15,0.7111655473709106,32768
post_rope,q,topk_neighbor_16,15,16,0.7534288763999939,8192
post_rope,q,topk_neighbor_32,15,16,0.724254310131073,16384
post_rope,q,topk_neighbor_64,15,16,0.6916713118553162,32768
post_rope,q,topk_neighbor_16,15,17,0.8506637215614319,8192
post_rope,q,topk_neighbor_32,15,17,0.8246397972106934,16384
post_rope,q,topk_neighbor_64,15,17,0.7891966700553894,32768
post_rope,q,topk_neighbor_16,15,18,0.7874746322631836,8192
post_rope,q,topk_neighbor_32,15,18,0.7659541964530945,16384
post_rope,q,topk_neighbor_64,15,18,0.7420491874217987,32768
post_rope,q,topk_neighbor_16,15,19,0.6682174205780029,8192
post_rope,q,topk_neighbor_32,15,19,0.6346382200717926,16384
post_rope,q,topk_neighbor_64,15,19,0.6013948619365692,32768
post_rope,q,topk_neighbor_16,15,20,0.7221753299236298,8192
post_rope,q,topk_neighbor_32,15,20,0.6942640244960785,16384
post_rope,q,topk_neighbor_64,15,20,0.6644169986248016,32768
post_rope,q,topk_neighbor_16,15,21,0.789354145526886,8192
post_rope,q,topk_neighbor_32,15,21,0.7588924765586853,16384
post_rope,q,topk_neighbor_64,15,21,0.7187650501728058,32768
post_rope,q,topk_neighbor_16,15,22,0.8367288410663605,8192
post_rope,q,topk_neighbor_32,15,22,0.813529759645462,16384
post_rope,q,topk_neighbor_64,15,22,0.7832980751991272,32768
post_rope,q,topk_neighbor_16,15,23,0.7729848027229309,8192
post_rope,q,topk_neighbor_32,15,23,0.7476688623428345,16384
post_rope,q,topk_neighbor_64,15,23,0.7176640033721924,32768
post_rope,q,topk_neighbor_16,15,24,0.7387998700141907,8192
post_rope,q,topk_neighbor_32,15,24,0.701162189245224,16384
post_rope,q,topk_neighbor_64,15,24,0.6578186452388763,32768
post_rope,q,topk_neighbor_16,15,25,0.7767339646816254,8192
post_rope,q,topk_neighbor_32,15,25,0.7526333034038544,16384
post_rope,q,topk_neighbor_64,15,25,0.7248140573501587,32768
post_rope,q,topk_neighbor_16,15,26,0.8918577432632446,8192
post_rope,q,topk_neighbor_32,15,26,0.8692144155502319,16384
post_rope,q,topk_neighbor_64,15,26,0.8386834263801575,32768
post_rope,q,topk_neighbor_16,15,27,0.779492050409317,8192
post_rope,q,topk_neighbor_32,15,27,0.7568964064121246,16384
post_rope,q,topk_neighbor_64,15,27,0.7301635146141052,32768
post_rope,q,topk_neighbor_16,16,0,0.7338479161262512,8192
post_rope,q,topk_neighbor_32,16,0,0.7012315094470978,16384
post_rope,q,topk_neighbor_64,16,0,0.663934201002121,32768
post_rope,q,topk_neighbor_16,16,1,0.7289174497127533,8192
post_rope,q,topk_neighbor_32,16,1,0.702597588300705,16384
post_rope,q,topk_neighbor_64,16,1,0.6724343597888947,32768
post_rope,q,topk_neighbor_16,16,2,0.7075107097625732,8192
post_rope,q,topk_neighbor_32,16,2,0.6765264272689819,16384
post_rope,q,topk_neighbor_64,16,2,0.6410675644874573,32768
post_rope,q,topk_neighbor_16,16,3,0.7272920906543732,8192
post_rope,q,topk_neighbor_32,16,3,0.6953554749488831,16384
post_rope,q,topk_neighbor_64,16,3,0.6575343906879425,32768
post_rope,q,topk_neighbor_16,16,4,0.75325608253479,8192
post_rope,q,topk_neighbor_32,16,4,0.7228833436965942,16384
post_rope,q,topk_neighbor_64,16,4,0.6867359280586243,32768
post_rope,q,topk_neighbor_16,16,5,0.7790010273456573,8192
post_rope,q,topk_neighbor_32,16,5,0.7530721724033356,16384
post_rope,q,topk_neighbor_64,16,5,0.7229577898979187,32768
post_rope,q,topk_neighbor_16,16,6,0.6479638516902924,8192
post_rope,q,topk_neighbor_32,16,6,0.6142536103725433,16384
post_rope,q,topk_neighbor_64,16,6,0.5761843323707581,32768
post_rope,q,topk_neighbor_16,16,7,0.8175651431083679,8192
post_rope,q,topk_neighbor_32,16,7,0.7974243462085724,16384
post_rope,q,topk_neighbor_64,16,7,0.7741226553916931,32768
post_rope,q,topk_neighbor_16,16,8,0.6589271128177643,8192
post_rope,q,topk_neighbor_32,16,8,0.6260094046592712,16384
post_rope,q,topk_neighbor_64,16,8,0.5871783792972565,32768
post_rope,q,topk_neighbor_16,16,9,0.763459175825119,8192
post_rope,q,topk_neighbor_32,16,9,0.740159809589386,16384
post_rope,q,topk_neighbor_64,16,9,0.7138743102550507,32768
post_rope,q,topk_neighbor_16,16,10,0.8849986493587494,8192
post_rope,q,topk_neighbor_32,16,10,0.8712584674358368,16384
post_rope,q,topk_neighbor_64,16,10,0.8546909391880035,32768
post_rope,q,topk_neighbor_16,16,11,0.8646838963031769,8192
post_rope,q,topk_neighbor_32,16,11,0.8493835926055908,16384
post_rope,q,topk_neighbor_64,16,11,0.8311111629009247,32768
post_rope,q,topk_neighbor_16,16,12,0.8278212249279022,8192
post_rope,q,topk_neighbor_32,16,12,0.8092084228992462,16384
post_rope,q,topk_neighbor_64,16,12,0.7867507338523865,32768
post_rope,q,topk_neighbor_16,16,13,0.8176074028015137,8192
post_rope,q,topk_neighbor_32,16,13,0.7955944538116455,16384
post_rope,q,topk_neighbor_64,16,13,0.7696759104728699,32768
post_rope,q,topk_neighbor_16,16,14,0.735975593328476,8192
post_rope,q,topk_neighbor_32,16,14,0.7088658213615417,16384
post_rope,q,topk_neighbor_64,16,14,0.6770528852939606,32768
post_rope,q,topk_neighbor_16,16,15,0.7242000699043274,8192
post_rope,q,topk_neighbor_32,16,15,0.6944454610347748,16384
post_rope,q,topk_neighbor_64,16,15,0.6600024402141571,32768
post_rope,q,topk_neighbor_16,16,16,0.7666561901569366,8192
post_rope,q,topk_neighbor_32,16,16,0.7386094927787781,16384
post_rope,q,topk_neighbor_64,16,16,0.7049224972724915,32768
post_rope,q,topk_neighbor_16,16,17,0.7637273073196411,8192
post_rope,q,topk_neighbor_32,16,17,0.7357601821422577,16384
post_rope,q,topk_neighbor_64,16,17,0.7020058929920197,32768
post_rope,q,topk_neighbor_16,16,18,0.7662562727928162,8192
post_rope,q,topk_neighbor_32,16,18,0.7380318939685822,16384
post_rope,q,topk_neighbor_64,16,18,0.7031729221343994,32768
post_rope,q,topk_neighbor_16,16,19,0.7664758861064911,8192
post_rope,q,topk_neighbor_32,16,19,0.74263596534729,16384
post_rope,q,topk_neighbor_64,16,19,0.7147930860519409,32768
post_rope,q,topk_neighbor_16,16,20,0.7789826393127441,8192
post_rope,q,topk_neighbor_32,16,20,0.7549926340579987,16384
post_rope,q,topk_neighbor_64,16,20,0.7262491881847382,32768
post_rope,q,topk_neighbor_16,16,21,0.7360917031764984,8192
post_rope,q,topk_neighbor_32,16,21,0.704456090927124,16384
post_rope,q,topk_neighbor_64,16,21,0.666819840669632,32768
post_rope,q,topk_neighbor_16,16,22,0.7403703927993774,8192
post_rope,q,topk_neighbor_32,16,22,0.7111837863922119,16384
post_rope,q,topk_neighbor_64,16,22,0.6781107783317566,32768
post_rope,q,topk_neighbor_16,16,23,0.7678379714488983,8192
post_rope,q,topk_neighbor_32,16,23,0.7410137057304382,16384
post_rope,q,topk_neighbor_64,16,23,0.710120290517807,32768
post_rope,q,topk_neighbor_16,16,24,0.7968070209026337,8192
post_rope,q,topk_neighbor_32,16,24,0.7702195048332214,16384
post_rope,q,topk_neighbor_64,16,24,0.7381548881530762,32768
post_rope,q,topk_neighbor_16,16,25,0.7968092560768127,8192
post_rope,q,topk_neighbor_32,16,25,0.7654060423374176,16384
post_rope,q,topk_neighbor_64,16,25,0.7236107587814331,32768
post_rope,q,topk_neighbor_16,16,26,0.7270751595497131,8192
post_rope,q,topk_neighbor_32,16,26,0.7048441469669342,16384
post_rope,q,topk_neighbor_64,16,26,0.679170548915863,32768
post_rope,q,topk_neighbor_16,16,27,0.7425549626350403,8192
post_rope,q,topk_neighbor_32,16,27,0.7096628546714783,16384
post_rope,q,topk_neighbor_64,16,27,0.6712612807750702,32768
post_rope,q,topk_neighbor_16,17,0,0.7710602283477783,8192
post_rope,q,topk_neighbor_32,17,0,0.746682345867157,16384
post_rope,q,topk_neighbor_64,17,0,0.719252735376358,32768
post_rope,q,topk_neighbor_16,17,1,0.8174399733543396,8192
post_rope,q,topk_neighbor_32,17,1,0.7972147166728973,16384
post_rope,q,topk_neighbor_64,17,1,0.7729626297950745,32768
post_rope,q,topk_neighbor_16,17,2,0.7577886581420898,8192
post_rope,q,topk_neighbor_32,17,2,0.7386675775051117,16384
post_rope,q,topk_neighbor_64,17,2,0.7154197990894318,32768
post_rope,q,topk_neighbor_16,17,3,0.7858085632324219,8192
post_rope,q,topk_neighbor_32,17,3,0.7692633271217346,16384
post_rope,q,topk_neighbor_64,17,3,0.7494623959064484,32768
post_rope,q,topk_neighbor_16,17,4,0.7690775096416473,8192
post_rope,q,topk_neighbor_32,17,4,0.7524870038032532,16384
post_rope,q,topk_neighbor_64,17,4,0.7329387366771698,32768
post_rope,q,topk_neighbor_16,17,5,0.80049729347229,8192
post_rope,q,topk_neighbor_32,17,5,0.7818417549133301,16384
post_rope,q,topk_neighbor_64,17,5,0.7602711915969849,32768
post_rope,q,topk_neighbor_16,17,6,0.8351359963417053,8192
post_rope,q,topk_neighbor_32,17,6,0.8119048476219177,16384
post_rope,q,topk_neighbor_64,17,6,0.784260094165802,32768
post_rope,q,topk_neighbor_16,17,7,0.7799800932407379,8192
post_rope,q,topk_neighbor_32,17,7,0.7535946369171143,16384
